region_code,region_name,sido,type,issuer,rank,quadrant,N,R,A,E,resource,NEAR_A,R_KCCI,R3_integratedCare,E3,E3b,IC_total,IC_per10k,IC_special
36510,담양군,전남,군,True,154,I,52.77553954033355,24.30518493652428,39.17314806542449,50.020593111810506,37.83297537125309,61.44520560108632,20.66737171960396,29.761904761904763,61.28485413977224,60.0,63,14.32,16
38530,창녕군,경남,군,True,155,IV,46.69321488002327,19.861759039664868,43.6374337797102,40.792826393998375,34.76400640445781,61.41739896444618,25.56324919309224,11.30952380952381,45.06097222388184,25.0,32,5.52,13
32590,인제군,강원,군,True,156,IV,47.53617293313437,27.211842054506867,40.06600520828163,37.8046456590643,35.027497640617604,61.25941117405041,25.90862564640033,29.166666666666668,59.47220845789074,55.0,62,20.67,8
22030,서구,대구,구,False,157,IV,48.92737455120079,37.86138199476153,40.49852586437952,28.44150112891883,35.60046966268663,61.13678238708623,28.181668403967624,52.38095238095239,22.85965786421625,25.0,101,6.35,0
36610,영암군,전남,군,True,158,IV,52.89977814748071,23.33101708873943,39.17314806542449,50.23504135226972,37.57973550214455,61.12984642840419,20.63106022726412,27.380952380952383,62.571543582527525,60.0,59,11.57,21
34020,공주시,충남,시,True,159,IV,48.096280324976696,31.684380048516037,38.56539801661753,35.27913582506096,35.17630463006484,61.1281644675765,30.981903255463223,32.73809523809524,53.91298033387059,45.0,68,6.67,5
38110,창원시,경남,시,True,160,IV,45.27315023390747,28.761349649657227,40.44157062449745,32.01886227150579,33.74059418188682,61.10401906493309,36.030820844666806,17.857142857142858,42.41718748892635,25.0,43,0.43,12
21150,사상구,부산,구,False,161,IV,51.15938930708625,30.160136252700497,42.07853122487269,37.70943918249072,36.64936888668797,61.06967423314484,23.282766770373843,40.47619047619048,23.171903119836085,30.0,81,4.07,0
36420,무안군,전남,군,True,162,IV,52.00227193301771,24.04066048485366,38.08797909407666,48.69092588474809,36.93985515455947,60.93871918805061,30.14713255412118,14.88095238095238,65.66816448748757,60.0,38,4.18,4
22040,남구,대구,구,False,163,IV,50.10388234735917,40.77072367072578,38.434735995711605,28.73415328456372,35.979870983667034,60.92792980998745,31.046444213114388,55.35714285714286,30.80978557892988,25.0,106,7.68,0
36560,보성군,전남,군,True,164,IV,52.7401660480208,20.73690473067598,39.17314806542449,51.76908502238624,37.2263792728289,60.856296248818495,23.053571376523465,17.261904761904763,71.7758056032266,60.0,42,12.35,9
