region_code,region_name,year,value,kcci,ind,level
34570,예산군,2025,0.1,R5,청년순이동률,district
34570,예산군,2023,292.0,R5,청년순이동률,district
34570,예산군,2024,123.0,R5,청년순이동률,district
34570,예산군,2025,8.0,R5,청년순이동률,district
34570,예산군,2023,12635.5,R5,청년순이동률,district
34570,예산군,2024,12687.0,R5,청년순이동률,district
34570,예산군,2025,12609.5,R5,청년순이동률,district
34570,예산군,2023,1.0,R5,청년순이동률,district
34570,예산군,2024,-1.0,R5,청년순이동률,district
34570,예산군,2025,-0.6,R5,청년순이동률,district
34570,예산군,2023,93.0,R5,청년순이동률,district
34570,예산군,2024,-91.0,R5,청년순이동률,district
34570,예산군,2025,-56.0,R5,청년순이동률,district
34570,예산군,2023,9562.0,R5,청년순이동률,district
34570,예산군,2024,9532.5,R5,청년순이동률,district
34570,예산군,2025,9371.5,R5,청년순이동률,district
34580,태안군,2023,-4.2,R5,청년순이동률,district
34580,태안군,2024,-2.9,R5,청년순이동률,district
34580,태안군,2025,-3.5,R5,청년순이동률,district
34580,태안군,2023,-373.0,R5,청년순이동률,district
34580,태안군,2024,-253.0,R5,청년순이동률,district
34580,태안군,2025,-293.0,R5,청년순이동률,district
34580,태안군,2023,8987.0,R5,청년순이동률,district
34580,태안군,2024,8600.0,R5,청년순이동률,district
34580,태안군,2025,8292.0,R5,청년순이동률,district
34580,태안군,2023,-4.6,R5,청년순이동률,district
34580,태안군,2024,-3.7,R5,청년순이동률,district
34580,태안군,2025,-4.1,R5,청년순이동률,district
34580,태안군,2023,-314.0,R5,청년순이동률,district
34580,태안군,2024,-241.0,R5,청년순이동률,district
34580,태안군,2025,-258.0,R5,청년순이동률,district
34580,태안군,2023,6787.5,R5,청년순이동률,district
34580,태안군,2024,6552.5,R5,청년순이동률,district
34580,태안군,2025,6348.0,R5,청년순이동률,district
35,전북특별자치도,2023,-1.9,R5,청년순이동률,district
35,전북특별자치도,2024,-2.1,R5,청년순이동률,district
35,전북특별자치도,2025,-1.7,R5,청년순이동률,district
35,전북특별자치도,2023,-7257.0,R5,청년순이동률,district
35,전북특별자치도,2024,-7973.0,R5,청년순이동률,district
35,전북특별자치도,2025,-6338.0,R5,청년순이동률,district
35,전북특별자치도,2023,385375.5,R5,청년순이동률,district
35,전북특별자치도,2024,373974.5,R5,청년순이동률,district
35,전북특별자치도,2025,364017.5,R5,청년순이동률,district
35,전북특별자치도,2023,-2.4,R5,청년순이동률,district
35,전북특별자치도,2024,-2.7,R5,청년순이동률,district
35,전북특별자치도,2025,-2.2,R5,청년순이동률,district
35,전북특별자치도,2023,-7196.0,R5,청년순이동률,district
35,전북특별자치도,2024,-7897.0,R5,청년순이동률,district
35,전북특별자치도,2025,-6300.0,R5,청년순이동률,district
35,전북특별자치도,2023,297280.5,R5,청년순이동률,district
35,전북특별자치도,2024,289833.0,R5,청년순이동률,district
35,전북특별자치도,2025,282097.5,R5,청년순이동률,district
35010,전주시,2023,-2.4,R5,청년순이동률,district
35010,전주시,2024,-2.2,R5,청년순이동률,district
35010,전주시,2025,-2.8,R5,청년순이동률,district
35010,전주시,2023,-4123.0,R5,청년순이동률,district
35010,전주시,2024,-3686.0,R5,청년순이동률,district
35010,전주시,2025,-4438.0,R5,청년순이동률,district
35010,전주시,2023,171668.5,R5,청년순이동률,district
35010,전주시,2024,165858.5,R5,청년순이동률,district
35010,전주시,2025,160341.0,R5,청년순이동률,district
35010,전주시,2023,-2.7,R5,청년순이동률,district
35010,전주시,2024,-2.5,R5,청년순이동률,district
35010,전주시,2025,-3.1,R5,청년순이동률,district
35010,전주시,2023,-3586.0,R5,청년순이동률,district
35010,전주시,2024,-3198.0,R5,청년순이동률,district
35010,전주시,2025,-3821.0,R5,청년순이동률,district
35010,전주시,2023,133288.0,R5,청년순이동률,district
35010,전주시,2024,129354.5,R5,청년순이동률,district
35010,전주시,2025,124999.0,R5,청년순이동률,district
35020,군산시,2023,-2.1,R5,청년순이동률,district
35020,군산시,2024,-1.6,R5,청년순이동률,district
35020,군산시,2025,-1.6,R5,청년순이동률,district
35020,군산시,2023,-1186.0,R5,청년순이동률,district
35020,군산시,2024,-866.0,R5,청년순이동률,district
35020,군산시,2025,-823.0,R5,청년순이동률,district
35020,군산시,2023,56316.5,R5,청년순이동률,district
35020,군산시,2024,54339.5,R5,청년순이동률,district
35020,군산시,2025,52815.5,R5,청년순이동률,district
35020,군산시,2023,-2.8,R5,청년순이동률,district
35020,군산시,2024,-2.3,R5,청년순이동률,district
35020,군산시,2025,-2.2,R5,청년순이동률,district
35020,군산시,2023,-1164.0,R5,청년순이동률,district
35020,군산시,2024,-955.0,R5,청년순이동률,district
35020,군산시,2025,-871.0,R5,청년순이동률,district
35020,군산시,2023,42139.0,R5,청년순이동률,district
35020,군산시,2024,41053.5,R5,청년순이동률,district
35020,군산시,2025,40023.5,R5,청년순이동률,district
35030,익산시,2023,-2.9,R5,청년순이동률,district
35030,익산시,2024,-2.3,R5,청년순이동률,district
35030,익산시,2025,-1.0,R5,청년순이동률,district
35030,익산시,2023,-1788.0,R5,청년순이동률,district
35030,익산시,2024,-1359.0,R5,청년순이동률,district
35030,익산시,2025,-580.0,R5,청년순이동률,district
35030,익산시,2023,61548.0,R5,청년순이동률,district
35030,익산시,2024,59682.5,R5,청년순이동률,district
35030,익산시,2025,58542.0,R5,청년순이동률,district
35030,익산시,2023,-3.5,R5,청년순이동률,district
35030,익산시,2024,-3.2,R5,청년순이동률,district
35030,익산시,2025,-1.7,R5,청년순이동률,district
35030,익산시,2023,-1688.0,R5,청년순이동률,district
35030,익산시,2024,-1521.0,R5,청년순이동률,district
35030,익산시,2025,-766.0,R5,청년순이동률,district
35030,익산시,2023,48605.0,R5,청년순이동률,district
35030,익산시,2024,47278.5,R5,청년순이동률,district
35030,익산시,2025,46249.5,R5,청년순이동률,district
35040,정읍시,2023,-4.0,R5,청년순이동률,district
35040,정읍시,2024,-3.9,R5,청년순이동률,district
35040,정읍시,2025,-2.0,R5,청년순이동률,district
35040,정읍시,2023,-734.0,R5,청년순이동률,district
35040,정읍시,2024,-685.0,R5,청년순이동률,district
35040,정읍시,2025,-344.0,R5,청년순이동률,district
35040,정읍시,2023,18360.5,R5,청년순이동률,district
35040,정읍시,2024,17586.5,R5,청년순이동률,district
35040,정읍시,2025,17074.0,R5,청년순이동률,district
35040,정읍시,2023,-5.0,R5,청년순이동률,district
35040,정읍시,2024,-5.1,R5,청년순이동률,district
35040,정읍시,2025,-2.8,R5,청년순이동률,district
35040,정읍시,2023,-714.0,R5,청년순이동률,district
35040,정읍시,2024,-697.0,R5,청년순이동률,district
35040,정읍시,2025,-371.0,R5,청년순이동률,district
35040,정읍시,2023,14311.5,R5,청년순이동률,district
35040,정읍시,2024,13729.0,R5,청년순이동률,district
35040,정읍시,2025,13276.0,R5,청년순이동률,district
35050,남원시,2023,-4.9,R5,청년순이동률,district
35050,남원시,2024,-4.2,R5,청년순이동률,district
35050,남원시,2025,-4.6,R5,청년순이동률,district
35050,남원시,2023,-628.0,R5,청년순이동률,district
35050,남원시,2024,-525.0,R5,청년순이동률,district
35050,남원시,2025,-543.0,R5,청년순이동률,district
35050,남원시,2023,12918.5,R5,청년순이동률,district
35050,남원시,2024,12353.5,R5,청년순이동률,district
35050,남원시,2025,11835.5,R5,청년순이동률,district
35050,남원시,2023,-6.6,R5,청년순이동률,district
35050,남원시,2024,-5.7,R5,청년순이동률,district
35050,남원시,2025,-5.7,R5,청년순이동률,district
35050,남원시,2023,-657.0,R5,청년순이동률,district
35050,남원시,2024,-548.0,R5,청년순이동률,district
35050,남원시,2025,-519.0,R5,청년순이동률,district
35050,남원시,2023,9980.0,R5,청년순이동률,district
35050,남원시,2024,9539.0,R5,청년순이동률,district
35050,남원시,2025,9138.5,R5,청년순이동률,district
35060,김제시,2023,0.7,R5,청년순이동률,district
35060,김제시,2024,-2.2,R5,청년순이동률,district
35060,김제시,2025,3.4,R5,청년순이동률,district
35060,김제시,2023,100.0,R5,청년순이동률,district
35060,김제시,2024,-301.0,R5,청년순이동률,district
35060,김제시,2025,455.0,R5,청년순이동률,district
35060,김제시,2023,13803.0,R5,청년순이동률,district
35060,김제시,2024,13568.0,R5,청년순이동률,district
35060,김제시,2025,13506.0,R5,청년순이동률,district
35060,김제시,2023,0.1,R5,청년순이동률,district
35060,김제시,2024,-3.3,R5,청년순이동률,district
35060,김제시,2025,3.0,R5,청년순이동률,district
35060,김제시,2023,11.0,R5,청년순이동률,district
35060,김제시,2024,-348.0,R5,청년순이동률,district
35060,김제시,2025,314.0,R5,청년순이동률,district
35060,김제시,2023,10630.5,R5,청년순이동률,district
35060,김제시,2024,10449.0,R5,청년순이동률,district
35060,김제시,2025,10397.0,R5,청년순이동률,district
35510,완주군,2023,11.2,R5,청년순이동률,district
35510,완주군,2024,3.5,R5,청년순이동률,district
35510,완주군,2025,1.8,R5,청년순이동률,district
35510,완주군,2023,2180.0,R5,청년순이동률,district
35510,완주군,2024,715.0,R5,청년순이동률,district
35510,완주군,2025,366.0,R5,청년순이동률,district
35510,완주군,2023,19497.0,R5,청년순이동률,district
35510,완주군,2024,20624.0,R5,청년순이동률,district
35510,완주군,2025,20832.5,R5,청년순이동률,district
35510,완주군,2023,11.3,R5,청년순이동률,district
35510,완주군,2024,3.7,R5,청년순이동률,district
35510,완주군,2025,1.9,R5,청년순이동률,district
35510,완주군,2023,1642.0,R5,청년순이동률,district
35510,완주군,2024,566.0,R5,청년순이동률,district
35510,완주군,2025,304.0,R5,청년순이동률,district
35510,완주군,2023,14528.0,R5,청년순이동률,district
35510,완주군,2024,15467.0,R5,청년순이동률,district
35510,완주군,2025,15656.0,R5,청년순이동률,district
35520,진안군,2023,-2.7,R5,청년순이동률,district
35520,진안군,2024,-3.6,R5,청년순이동률,district
35520,진안군,2025,-0.3,R5,청년순이동률,district
35520,진안군,2023,-87.0,R5,청년순이동률,district
35520,진안군,2024,-112.0,R5,청년순이동률,district
35520,진안군,2025,-8.0,R5,청년순이동률,district
35520,진안군,2023,3217.0,R5,청년순이동률,district
35520,진안군,2024,3117.5,R5,청년순이동률,district
35520,진안군,2025,3069.0,R5,청년순이동률,district
35520,진안군,2023,-3.2,R5,청년순이동률,district
35520,진안군,2024,-4.2,R5,청년순이동률,district
35520,진안군,2025,-1.1,R5,청년순이동률,district
35520,진안군,2023,-80.0,R5,청년순이동률,district
35520,진안군,2024,-102.0,R5,청년순이동률,district
35520,진안군,2025,-26.0,R5,청년순이동률,district
35520,진안군,2023,2496.0,R5,청년순이동률,district
35520,진안군,2024,2445.0,R5,청년순이동률,district
35520,진안군,2025,2426.5,R5,청년순이동률,district
35530,무주군,2023,-2.7,R5,청년순이동률,district
35530,무주군,2024,-2.2,R5,청년순이동률,district
35530,무주군,2025,-2.6,R5,청년순이동률,district
35530,무주군,2023,-87.0,R5,청년순이동률,district
35530,무주군,2024,-69.0,R5,청년순이동률,district
35530,무주군,2025,-79.0,R5,청년순이동률,district
35530,무주군,2023,3207.0,R5,청년순이동률,district
35530,무주군,2024,3125.0,R5,청년순이동률,district
35530,무주군,2025,3072.0,R5,청년순이동률,district
35530,무주군,2023,-3.6,R5,청년순이동률,district
35530,무주군,2024,-2.6,R5,청년순이동률,district
35530,무주군,2025,-3.1,R5,청년순이동률,district
35530,무주군,2023,-89.0,R5,청년순이동률,district
35530,무주군,2024,-63.0,R5,청년순이동률,district
35530,무주군,2025,-73.0,R5,청년순이동률,district
35530,무주군,2023,2450.0,R5,청년순이동률,district
35530,무주군,2024,2415.0,R5,청년순이동률,district
35530,무주군,2025,2391.0,R5,청년순이동률,district
35540,장수군,2023,-6.4,R5,청년순이동률,district
35540,장수군,2024,-5.0,R5,청년순이동률,district
35540,장수군,2025,3.7,R5,청년순이동률,district
35540,장수군,2023,-180.0,R5,청년순이동률,district
35540,장수군,2024,-134.0,R5,청년순이동률,district
35540,장수군,2025,98.0,R5,청년순이동률,district
35540,장수군,2023,2821.5,R5,청년순이동률,district
35540,장수군,2024,2658.5,R5,청년순이동률,district
35540,장수군,2025,2638.5,R5,청년순이동률,district
35540,장수군,2023,-8.6,R5,청년순이동률,district
35540,장수군,2024,-6.8,R5,청년순이동률,district
35540,장수군,2025,3.5,R5,청년순이동률,district
35540,장수군,2023,-180.0,R5,청년순이동률,district
35540,장수군,2024,-135.0,R5,청년순이동률,district
35540,장수군,2025,70.0,R5,청년순이동률,district
35540,장수군,2023,2102.5,R5,청년순이동률,district
35540,장수군,2024,1984.5,R5,청년순이동률,district
35540,장수군,2025,1987.5,R5,청년순이동률,district
35550,임실군,2023,-4.2,R5,청년순이동률,district
35550,임실군,2024,-3.9,R5,청년순이동률,district
35550,임실군,2025,-3.9,R5,청년순이동률,district
35550,임실군,2023,-151.0,R5,청년순이동률,district
35550,임실군,2024,-134.0,R5,청년순이동률,district
35550,임실군,2025,-127.0,R5,청년순이동률,district
35550,임실군,2023,3618.5,R5,청년순이동률,district
35550,임실군,2024,3439.5,R5,청년순이동률,district
35550,임실군,2025,3272.5,R5,청년순이동률,district
35550,임실군,2023,-4.7,R5,청년순이동률,district
35550,임실군,2024,-4.2,R5,청년순이동률,district
35550,임실군,2025,-5.7,R5,청년순이동률,district
35550,임실군,2023,-129.0,R5,청년순이동률,district
35550,임실군,2024,-111.0,R5,청년순이동률,district
35550,임실군,2025,-141.0,R5,청년순이동률,district
35550,임실군,2023,2764.5,R5,청년순이동률,district
35550,임실군,2024,2630.0,R5,청년순이동률,district
35550,임실군,2025,2477.5,R5,청년순이동률,district
35560,순창군,2023,1.4,R5,청년순이동률,district
35560,순창군,2024,-2.0,R5,청년순이동률,district
35560,순창군,2025,3.5,R5,청년순이동률,district
35560,순창군,2023,53.0,R5,청년순이동률,district
35560,순창군,2024,-78.0,R5,청년순이동률,district
35560,순창군,2025,139.0,R5,청년순이동률,district
35560,순창군,2023,3799.5,R5,청년순이동률,district
35560,순창군,2024,3834.5,R5,청년순이동률,district
35560,순창군,2025,3916.5,R5,청년순이동률,district
35560,순창군,2023,1.3,R5,청년순이동률,district
35560,순창군,2024,-2.9,R5,청년순이동률,district
35560,순창군,2025,2.7,R5,청년순이동률,district
35560,순창군,2023,38.0,R5,청년순이동률,district
35560,순창군,2024,-86.0,R5,청년순이동률,district
35560,순창군,2025,83.0,R5,청년순이동률,district
35560,순창군,2023,2928.0,R5,청년순이동률,district
35560,순창군,2024,2984.0,R5,청년순이동률,district
35560,순창군,2025,3073.5,R5,청년순이동률,district
35570,고창군,2023,-3.9,R5,청년순이동률,district
35570,고창군,2024,-4.8,R5,청년순이동률,district
35570,고창군,2025,-2.6,R5,청년순이동률,district
35570,고창군,2023,-286.0,R5,청년순이동률,district
35570,고창군,2024,-331.0,R5,청년순이동률,district
35570,고창군,2025,-171.0,R5,청년순이동률,district
35570,고창군,2023,7281.5,R5,청년순이동률,district
35570,고창군,2024,6922.5,R5,청년순이동률,district
35570,고창군,2025,6641.5,R5,청년순이동률,district
35570,고창군,2023,-5.7,R5,청년순이동률,district
35570,고창군,2024,-6.0,R5,청년순이동률,district
35570,고창군,2025,-3.8,R5,청년순이동률,district
35570,고창군,2023,-315.0,R5,청년순이동률,district
35570,고창군,2024,-314.0,R5,청년순이동률,district
35570,고창군,2025,-192.0,R5,청년순이동률,district
35570,고창군,2023,5506.0,R5,청년순이동률,district
35570,고창군,2024,5250.0,R5,청년순이동률,district
35570,고창군,2025,5055.5,R5,청년순이동률,district
35580,부안군,2023,-4.6,R5,청년순이동률,district
35580,부안군,2024,-5.9,R5,청년순이동률,district
35580,부안군,2025,-4.4,R5,청년순이동률,district
35580,부안군,2023,-340.0,R5,청년순이동률,district
35580,부안군,2024,-408.0,R5,청년순이동률,district
35580,부안군,2025,-283.0,R5,청년순이동률,district
35580,부안군,2023,7318.5,R5,청년순이동률,district
35580,부안군,2024,6864.5,R5,청년순이동률,district
35580,부안군,2025,6461.0,R5,청년순이동률,district
35580,부안군,2023,-5.1,R5,청년순이동률,district
35580,부안군,2024,-7.3,R5,청년순이동률,district
35580,부안군,2025,-5.9,R5,청년순이동률,district
35580,부안군,2023,-285.0,R5,청년순이동률,district
35580,부안군,2024,-385.0,R5,청년순이동률,district
35580,부안군,2025,-291.0,R5,청년순이동률,district
35580,부안군,2023,5551.5,R5,청년순이동률,district
35580,부안군,2024,5254.0,R5,청년순이동률,district
35580,부안군,2025,4946.5,R5,청년순이동률,district
36,전라남도,2023,-1.6,R5,청년순이동률,district
36,전라남도,2024,-1.9,R5,청년순이동률,district
36,전라남도,2025,-1.4,R5,청년순이동률,district
36,전라남도,2023,-5911.0,R5,청년순이동률,district
36,전라남도,2024,-6611.0,R5,청년순이동률,district
36,전라남도,2025,-4840.0,R5,청년순이동률,district
36,전라남도,2023,368308.5,R5,청년순이동률,district
36,전라남도,2024,357228.5,R5,청년순이동률,district
36,전라남도,2025,347733.0,R5,청년순이동률,district
36,전라남도,2023,-2.3,R5,청년순이동률,district
36,전라남도,2024,-2.6,R5,청년순이동률,district
36,전라남도,2025,-2.0,R5,청년순이동률,district
36,전라남도,2023,-6434.0,R5,청년순이동률,district
36,전라남도,2024,-7066.0,R5,청년순이동률,district
36,전라남도,2025,-5398.0,R5,청년순이동률,district
36,전라남도,2023,280682.5,R5,청년순이동률,district
36,전라남도,2024,273649.5,R5,청년순이동률,district
36,전라남도,2025,266377.0,R5,청년순이동률,district
36010,목포시,2023,-2.9,R5,청년순이동률,district
36010,목포시,2024,-3.9,R5,청년순이동률,district
36010,목포시,2025,-6.4,R5,청년순이동률,district
36010,목포시,2023,-1421.0,R5,청년순이동률,district
36010,목포시,2024,-1838.0,R5,청년순이동률,district
36010,목포시,2025,-2828.0,R5,청년순이동률,district
36010,목포시,2023,49143.5,R5,청년순이동률,district
36010,목포시,2024,46821.0,R5,청년순이동률,district
36010,목포시,2025,44022.5,R5,청년순이동률,district
36010,목포시,2023,-3.6,R5,청년순이동률,district
36010,목포시,2024,-4.5,R5,청년순이동률,district
36010,목포시,2025,-6.8,R5,청년순이동률,district
36010,목포시,2023,-1355.0,R5,청년순이동률,district
36010,목포시,2024,-1617.0,R5,청년순이동률,district
36010,목포시,2025,-2326.0,R5,청년순이동률,district
36010,목포시,2023,37407.5,R5,청년순이동률,district
36010,목포시,2024,36163.0,R5,청년순이동률,district
36010,목포시,2025,34351.0,R5,청년순이동률,district
36020,여수시,2023,-2.5,R5,청년순이동률,district
36020,여수시,2024,-3.3,R5,청년순이동률,district
36020,여수시,2025,-4.0,R5,청년순이동률,district
36020,여수시,2023,-1537.0,R5,청년순이동률,district
36020,여수시,2024,-1935.0,R5,청년순이동률,district
36020,여수시,2025,-2262.0,R5,청년순이동률,district
36020,여수시,2023,61799.0,R5,청년순이동률,district
36020,여수시,2024,59243.5,R5,청년순이동률,district
36020,여수시,2025,56492.5,R5,청년순이동률,district
36020,여수시,2023,-3.0,R5,청년순이동률,district
36020,여수시,2024,-3.7,R5,청년순이동률,district
36020,여수시,2025,-4.9,R5,청년순이동률,district
36020,여수시,2023,-1438.0,R5,청년순이동률,district
36020,여수시,2024,-1711.0,R5,청년순이동률,district
36020,여수시,2025,-2131.0,R5,청년순이동률,district
36020,여수시,2023,47413.0,R5,청년순이동률,district
36020,여수시,2024,45732.0,R5,청년순이동률,district
36020,여수시,2025,43558.5,R5,청년순이동률,district
36030,순천시,2023,-0.7,R5,청년순이동률,district
36030,순천시,2024,-1.6,R5,청년순이동률,district
36030,순천시,2025,-0.9,R5,청년순이동률,district
36030,순천시,2023,-493.0,R5,청년순이동률,district
36030,순천시,2024,-1087.0,R5,청년순이동률,district
36030,순천시,2025,-600.0,R5,청년순이동률,district
36030,순천시,2023,69112.5,R5,청년순이동률,district
36030,순천시,2024,67460.5,R5,청년순이동률,district
36030,순천시,2025,65886.5,R5,청년순이동률,district
36030,순천시,2023,-1.3,R5,청년순이동률,district
36030,순천시,2024,-2.3,R5,청년순이동률,district
36030,순천시,2025,-1.3,R5,청년순이동률,district
36030,순천시,2023,-705.0,R5,청년순이동률,district
36030,순천시,2024,-1175.0,R5,청년순이동률,district
36030,순천시,2025,-672.0,R5,청년순이동률,district
36030,순천시,2023,53056.5,R5,청년순이동률,district
36030,순천시,2024,51978.0,R5,청년순이동률,district
36030,순천시,2025,50725.0,R5,청년순이동률,district
36040,나주시,2023,2.7,R5,청년순이동률,district
36040,나주시,2024,-0.8,R5,청년순이동률,district
36040,나주시,2025,1.9,R5,청년순이동률,district
36040,나주시,2023,708.0,R5,청년순이동률,district
36040,나주시,2024,-211.0,R5,청년순이동률,district
36040,나주시,2025,488.0,R5,청년순이동률,district
36040,나주시,2023,26417.0,R5,청년순이동률,district
36040,나주시,2024,25955.0,R5,청년순이동률,district
36040,나주시,2025,25476.5,R5,청년순이동률,district
36040,나주시,2023,2.9,R5,청년순이동률,district
36040,나주시,2024,-1.3,R5,청년순이동률,district
36040,나주시,2025,1.6,R5,청년순이동률,district
36040,나주시,2023,551.0,R5,청년순이동률,district
36040,나주시,2024,-253.0,R5,청년순이동률,district
36040,나주시,2025,295.0,R5,청년순이동률,district
36040,나주시,2023,19316.0,R5,청년순이동률,district
36040,나주시,2024,18947.5,R5,청년순이동률,district
36040,나주시,2025,18437.0,R5,청년순이동률,district
36060,광양시,2023,-0.4,R5,청년순이동률,district
36060,광양시,2024,1.9,R5,청년순이동률,district
36060,광양시,2025,-0.3,R5,청년순이동률,district
36060,광양시,2023,-171.0,R5,청년순이동률,district
36060,광양시,2024,731.0,R5,청년순이동률,district
36060,광양시,2025,-111.0,R5,청년순이동률,district
36060,광양시,2023,38059.5,R5,청년순이동률,district
36060,광양시,2024,37788.0,R5,청년순이동률,district
36060,광양시,2025,37615.0,R5,청년순이동률,district
36060,광양시,2023,-1.0,R5,청년순이동률,district
36060,광양시,2024,1.4,R5,청년순이동률,district
36060,광양시,2025,-0.9,R5,청년순이동률,district
36060,광양시,2023,-287.0,R5,청년순이동률,district
36060,광양시,2024,412.0,R5,청년순이동률,district
36060,광양시,2025,-255.0,R5,청년순이동률,district
36060,광양시,2023,29121.5,R5,청년순이동률,district
36060,광양시,2024,28921.5,R5,청년순이동률,district
36060,광양시,2025,28601.5,R5,청년순이동률,district
36510,담양군,2023,-3.4,R5,청년순이동률,district
36510,담양군,2024,-5.9,R5,청년순이동률,district
36510,담양군,2025,-3.5,R5,청년순이동률,district
36510,담양군,2023,-264.0,R5,청년순이동률,district
36510,담양군,2024,-428.0,R5,청년순이동률,district
36510,담양군,2025,-237.0,R5,청년순이동률,district
36510,담양군,2023,7678.0,R5,청년순이동률,district
36510,담양군,2024,7215.0,R5,청년순이동률,district
36510,담양군,2025,6789.0,R5,청년순이동률,district
36510,담양군,2023,-4.7,R5,청년순이동률,district
36510,담양군,2024,-7.6,R5,청년순이동률,district
36510,담양군,2025,-4.2,R5,청년순이동률,district
36510,담양군,2023,-279.0,R5,청년순이동률,district
36510,담양군,2024,-424.0,R5,청년순이동률,district
36510,담양군,2025,-219.0,R5,청년순이동률,district
36510,담양군,2023,5973.5,R5,청년순이동률,district
36510,담양군,2024,5607.5,R5,청년순이동률,district
36510,담양군,2025,5256.0,R5,청년순이동률,district
36520,곡성군,2023,-2.8,R5,청년순이동률,district
36520,곡성군,2024,-4.6,R5,청년순이동률,district
36520,곡성군,2025,3.6,R5,청년순이동률,district
36520,곡성군,2023,-107.0,R5,청년순이동률,district
36520,곡성군,2024,-170.0,R5,청년순이동률,district
36520,곡성군,2025,133.0,R5,청년순이동률,district
36520,곡성군,2023,3803.0,R5,청년순이동률,district
36520,곡성군,2024,3665.0,R5,청년순이동률,district
36520,곡성군,2025,3665.5,R5,청년순이동률,district
36520,곡성군,2023,-4.1,R5,청년순이동률,district
36520,곡성군,2024,-5.7,R5,청년순이동률,district
36520,곡성군,2025,3.0,R5,청년순이동률,district
36520,곡성군,2023,-123.0,R5,청년순이동률,district
36520,곡성군,2024,-166.0,R5,청년순이동률,district
36520,곡성군,2025,89.0,R5,청년순이동률,district
36520,곡성군,2023,3015.5,R5,청년순이동률,district
36520,곡성군,2024,2922.5,R5,청년순이동률,district
36520,곡성군,2025,2927.0,R5,청년순이동률,district
36530,구례군,2023,-4.8,R5,청년순이동률,district
36530,구례군,2024,-3.5,R5,청년순이동률,district
36530,구례군,2025,-2.9,R5,청년순이동률,district
36530,구례군,2023,-153.0,R5,청년순이동률,district
36530,구례군,2024,-106.0,R5,청년순이동률,district
36530,구례군,2025,-85.0,R5,청년순이동률,district
36530,구례군,2023,3158.5,R5,청년순이동률,district
36530,구례군,2024,3028.5,R5,청년순이동률,district
36530,구례군,2025,2943.0,R5,청년순이동률,district
36530,구례군,2023,-6.8,R5,청년순이동률,district
36530,구례군,2024,-4.0,R5,청년순이동률,district
36530,구례군,2025,-3.4,R5,청년순이동률,district
36530,구례군,2023,-165.0,R5,청년순이동률,district
36530,구례군,2024,-93.0,R5,청년순이동률,district
36530,구례군,2025,-78.0,R5,청년순이동률,district
36530,구례군,2023,2440.0,R5,청년순이동률,district
36530,구례군,2024,2352.5,R5,청년순이동률,district
36530,구례군,2025,2323.0,R5,청년순이동률,district
36550,고흥군,2023,-3.0,R5,청년순이동률,district
36550,고흥군,2024,-4.3,R5,청년순이동률,district
36550,고흥군,2025,-3.9,R5,청년순이동률,district
36550,고흥군,2023,-214.0,R5,청년순이동률,district
36550,고흥군,2024,-295.0,R5,청년순이동률,district
36550,고흥군,2025,-253.0,R5,청년순이동률,district
36550,고흥군,2023,7114.0,R5,청년순이동률,district
36550,고흥군,2024,6841.0,R5,청년순이동률,district
36550,고흥군,2025,6565.5,R5,청년순이동률,district
36550,고흥군,2023,-4.1,R5,청년순이동률,district
36550,고흥군,2024,-5.8,R5,청년순이동률,district
36550,고흥군,2025,-4.7,R5,청년순이동률,district
36550,고흥군,2023,-224.0,R5,청년순이동률,district
36550,고흥군,2024,-303.0,R5,청년순이동률,district
36550,고흥군,2025,-236.0,R5,청년순이동률,district
36550,고흥군,2023,5405.0,R5,청년순이동률,district
36550,고흥군,2024,5217.0,R5,청년순이동률,district
36550,고흥군,2025,5020.0,R5,청년순이동률,district
36560,보성군,2023,-4.5,R5,청년순이동률,district
36560,보성군,2024,-4.9,R5,청년순이동률,district
36560,보성군,2025,-1.4,R5,청년순이동률,district
36560,보성군,2023,-212.0,R5,청년순이동률,district
36560,보성군,2024,-220.0,R5,청년순이동률,district
36560,보성군,2025,-62.0,R5,청년순이동률,district
36560,보성군,2023,4746.0,R5,청년순이동률,district
36560,보성군,2024,4517.5,R5,청년순이동률,district
36560,보성군,2025,4384.5,R5,청년순이동률,district
36560,보성군,2023,-5.5,R5,청년순이동률,district
36560,보성군,2024,-6.6,R5,청년순이동률,district
36560,보성군,2025,-2.0,R5,청년순이동률,district
36560,보성군,2023,-201.0,R5,청년순이동률,district
36560,보성군,2024,-229.0,R5,청년순이동률,district
36560,보성군,2025,-69.0,R5,청년순이동률,district
36560,보성군,2023,3640.5,R5,청년순이동률,district
36560,보성군,2024,3474.5,R5,청년순이동률,district
36560,보성군,2025,3371.5,R5,청년순이동률,district
36570,화순군,2023,-3.2,R5,청년순이동률,district
36570,화순군,2024,-2.6,R5,청년순이동률,district
36570,화순군,2025,-2.2,R5,청년순이동률,district
36570,화순군,2023,-369.0,R5,청년순이동률,district
36570,화순군,2024,-286.0,R5,청년순이동률,district
36570,화순군,2025,-237.0,R5,청년순이동률,district
36570,화순군,2023,11408.5,R5,청년순이동률,district
36570,화순군,2024,11100.5,R5,청년순이동률,district
36570,화순군,2025,10884.5,R5,청년순이동률,district
36570,화순군,2023,-4.2,R5,청년순이동률,district
36570,화순군,2024,-3.6,R5,청년순이동률,district
36570,화순군,2025,-2.9,R5,청년순이동률,district
